,index,month,specialty_group,is_new_churner,practice_region,practitioner_id
3131,10237,2021-05-01,Other non-doctors,True,Bourgogne-Franche-Comté,1
3132,10238,2021-05-01,Other non-doctors,True,Bretagne,5
3133,10239,2021-05-01,Other non-doctors,True,Centre-Val de Loire,2
3134,10240,2021-05-01,Other non-doctors,True,Corse,3
3135,10241,2021-05-01,Other non-doctors,True,Grand Est,9
3136,10242,2021-05-01,Other non-doctors,True,Hauts-de-France,4
3137,10243,2021-05-01,Other non-doctors,True,Normandie,1
3138,10244,2021-05-01,Other non-doctors,True,Nouvelle-Aquitaine,16
3139,10245,2021-05-01,Other non-doctors,True,Occitanie,21
3140,10246,2021-05-01,Other non-doctors,True,Pays de la Loire,13
3141,10247,2021-05-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,20
3142,10248,2021-05-01,Other non-doctors,True,Île-de-France,91
3143,10262,2021-05-01,Pediatricians,True,Auvergne-Rhône-Alpes,1
3144,10263,2021-05-01,Pediatricians,True,Occitanie,1
3145,10278,2021-05-01,Physiotherapists,True,Auvergne-Rhône-Alpes,15
3146,10279,2021-05-01,Physiotherapists,True,Bourgogne-Franche-Comté,3
3147,10280,2021-05-01,Physiotherapists,True,Bretagne,7
3148,10281,2021-05-01,Physiotherapists,True,Centre-Val de Loire,1
3149,10282,2021-05-01,Physiotherapists,True,Grand Est,12
3150,10283,2021-05-01,Physiotherapists,True,Hauts-de-France,8
3151,10284,2021-05-01,Physiotherapists,True,Nouvelle-Aquitaine,16
3152,10285,2021-05-01,Physiotherapists,True,Occitanie,6
3153,10286,2021-05-01,Physiotherapists,True,Pays de la Loire,8
3154,10287,2021-05-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,18
3155,10288,2021-05-01,Physiotherapists,True,Île-de-France,35
3156,10303,2021-05-01,Psychologists,True,Auvergne-Rhône-Alpes,10
3157,10304,2021-05-01,Psychologists,True,Bourgogne-Franche-Comté,1
3158,10305,2021-05-01,Psychologists,True,Bretagne,1
3159,10306,2021-05-01,Psychologists,True,Centre-Val de Loire,3
3160,10307,2021-05-01,Psychologists,True,Grand Est,6
3161,10308,2021-05-01,Psychologists,True,Hauts-de-France,3
3162,10309,2021-05-01,Psychologists,True,Normandie,2
3163,10310,2021-05-01,Psychologists,True,Nouvelle-Aquitaine,7
3164,10311,2021-05-01,Psychologists,True,Occitanie,19
3165,10312,2021-05-01,Psychologists,True,Pays de la Loire,4
3166,10313,2021-05-01,Psychologists,True,Provence-Alpes-Côte d'Azur,7
3167,10314,2021-05-01,Psychologists,True,Île-de-France,65
3168,10338,2021-05-01,Surgeons,True,Auvergne-Rhône-Alpes,3
3169,10339,2021-05-01,Surgeons,True,Bourgogne-Franche-Comté,1
3170,10340,2021-05-01,Surgeons,True,Grand Est,4
3171,10341,2021-05-01,Surgeons,True,Hauts-de-France,1
3172,10342,2021-05-01,Surgeons,True,Normandie,1
3173,10343,2021-05-01,Surgeons,True,Occitanie,2
3174,10344,2021-05-01,Surgeons,True,Pays de la Loire,2
3175,10345,2021-05-01,Surgeons,True,Provence-Alpes-Côte d'Azur,1
3176,10346,2021-05-01,Surgeons,True,Île-de-France,4
3177,10360,2021-06-01,Anesthetists,True,Grand Est,1
3178,10375,2021-06-01,Dentists,True,Auvergne-Rhône-Alpes,17
3179,10376,2021-06-01,Dentists,True,Bourgogne-Franche-Comté,3
3180,10377,2021-06-01,Dentists,True,Bretagne,6
3181,10378,2021-06-01,Dentists,True,Centre-Val de Loire,3
3182,10379,2021-06-01,Dentists,True,Grand Est,7
3183,10380,2021-06-01,Dentists,True,Hauts-de-France,5
3184,10381,2021-06-01,Dentists,True,Normandie,2
3185,10382,2021-06-01,Dentists,True,Nouvelle-Aquitaine,6
3186,10383,2021-06-01,Dentists,True,Occitanie,11
3187,10384,2021-06-01,Dentists,True,Pays de la Loire,1
3188,10385,2021-06-01,Dentists,True,Provence-Alpes-Côte d'Azur,11
3189,10386,2021-06-01,Dentists,True,Île-de-France,42
3190,10401,2021-06-01,GPs,True,Auvergne-Rhône-Alpes,27
3191,10402,2021-06-01,GPs,True,Bourgogne-Franche-Comté,2
3192,10403,2021-06-01,GPs,True,Bretagne,6
3193,10404,2021-06-01,GPs,True,Centre-Val de Loire,11
3194,10405,2021-06-01,GPs,True,DOM-TOM,2
3195,10406,2021-06-01,GPs,True,Grand Est,4
3196,10407,2021-06-01,GPs,True,Hauts-de-France,10
3197,10408,2021-06-01,GPs,True,Normandie,9
3198,10409,2021-06-01,GPs,True,Nouvelle-Aquitaine,15
3199,10410,2021-06-01,GPs,True,Occitanie,26
3200,10411,2021-06-01,GPs,True,Pays de la Loire,10
3201,10412,2021-06-01,GPs,True,Provence-Alpes-Côte d'Azur,12
3202,10413,2021-06-01,GPs,True,Île-de-France,54
3203,10428,2021-06-01,Gynaecologists,True,Auvergne-Rhône-Alpes,4
3204,10429,2021-06-01,Gynaecologists,True,Bourgogne-Franche-Comté,3
3205,10430,2021-06-01,Gynaecologists,True,Centre-Val de Loire,1
3206,10431,2021-06-01,Gynaecologists,True,Grand Est,7
3207,10432,2021-06-01,Gynaecologists,True,Hauts-de-France,3
3208,10433,2021-06-01,Gynaecologists,True,Occitanie,4
3209,10434,2021-06-01,Gynaecologists,True,Pays de la Loire,1
3210,10435,2021-06-01,Gynaecologists,True,Île-de-France,9
3211,10450,2021-06-01,Midwives,True,Auvergne-Rhône-Alpes,3
3212,10451,2021-06-01,Midwives,True,Bretagne,3
3213,10452,2021-06-01,Midwives,True,Grand Est,5
3214,10453,2021-06-01,Midwives,True,Nouvelle-Aquitaine,2
3215,10454,2021-06-01,Midwives,True,Occitanie,8
3216,10455,2021-06-01,Midwives,True,Pays de la Loire,2
3217,10456,2021-06-01,Midwives,True,Provence-Alpes-Côte d'Azur,5
3218,10457,2021-06-01,Midwives,True,Île-de-France,1
3219,10472,2021-06-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,9
3220,10473,2021-06-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,5
3221,10474,2021-06-01,Non-surgical specialists,True,Bretagne,2
3222,10475,2021-06-01,Non-surgical specialists,True,Centre-Val de Loire,5
3223,10476,2021-06-01,Non-surgical specialists,True,Grand Est,12
3224,10477,2021-06-01,Non-surgical specialists,True,Hauts-de-France,9
3225,10478,2021-06-01,Non-surgical specialists,True,Normandie,3
3226,10479,2021-06-01,Non-surgical specialists,True,Nouvelle-Aquitaine,7
3227,10480,2021-06-01,Non-surgical specialists,True,Occitanie,7
3228,10481,2021-06-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,18
3229,10482,2021-06-01,Non-surgical specialists,True,Île-de-France,32
3230,10496,2021-06-01,Nurses,True,Bourgogne-Franche-Comté,1
3231,10497,2021-06-01,Nurses,True,Provence-Alpes-Côte d'Azur,2
3232,10498,2021-06-01,Nurses,True,Île-de-France,3
3233,10513,2021-06-01,Osteopaths,True,Auvergne-Rhône-Alpes,9
3234,10514,2021-06-01,Osteopaths,True,Bourgogne-Franche-Comté,1
3235,10515,2021-06-01,Osteopaths,True,Bretagne,3
3236,10516,2021-06-01,Osteopaths,True,Centre-Val de Loire,4
3237,10517,2021-06-01,Osteopaths,True,Grand Est,1
3238,10518,2021-06-01,Osteopaths,True,Normandie,4
3239,10519,2021-06-01,Osteopaths,True,Nouvelle-Aquitaine,3
3240,10520,2021-06-01,Osteopaths,True,Occitanie,20
3241,10521,2021-06-01,Osteopaths,True,Pays de la Loire,5
3242,10522,2021-06-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,10
3243,10523,2021-06-01,Osteopaths,True,Île-de-France,17
3244,10538,2021-06-01,Other non-doctors,True,Auvergne-Rhône-Alpes,41
3245,10539,2021-06-01,Other non-doctors,True,Bourgogne-Franche-Comté,6
3246,10540,2021-06-01,Other non-doctors,True,Bretagne,11
3247,10541,2021-06-01,Other non-doctors,True,Centre-Val de Loire,15
3248,10542,2021-06-01,Other non-doctors,True,Corse,1
3249,10543,2021-06-01,Other non-doctors,True,Grand Est,8
3250,10544,2021-06-01,Other non-doctors,True,Hauts-de-France,14
3251,10545,2021-06-01,Other non-doctors,True,Normandie,5
3252,10546,2021-06-01,Other non-doctors,True,Nouvelle-Aquitaine,26
3253,10547,2021-06-01,Other non-doctors,True,Occitanie,24
3254,10548,2021-06-01,Other non-doctors,True,Pays de la Loire,12
3255,10549,2021-06-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,28
3256,10550,2021-06-01,Other non-doctors,True,Île-de-France,116
3257,10564,2021-06-01,Pediatricians,True,Auvergne-Rhône-Alpes,2
3258,10565,2021-06-01,Pediatricians,True,Bretagne,1
3259,10566,2021-06-01,Pediatricians,True,Grand Est,1
3260,10567,2021-06-01,Pediatricians,True,Hauts-de-France,1
3261,10568,2021-06-01,Pediatricians,True,Normandie,1
3262,10569,2021-06-01,Pediatricians,True,Nouvelle-Aquitaine,1
3263,10570,2021-06-01,Pediatricians,True,Occitanie,2
3264,10571,2021-06-01,Pediatricians,True,Provence-Alpes-Côte d'Azur,1
3265,10572,2021-06-01,Pediatricians,True,Île-de-France,4
3266,10587,2021-06-01,Physiotherapists,True,Auvergne-Rhône-Alpes,18
3267,10588,2021-06-01,Physiotherapists,True,Bourgogne-Franche-Comté,1
3268,10589,2021-06-01,Physiotherapists,True,Centre-Val de Loire,1
3269,10590,2021-06-01,Physiotherapists,True,Grand Est,10
3270,10591,2021-06-01,Physiotherapists,True,Hauts-de-France,20
3271,10592,2021-06-01,Physiotherapists,True,Nouvelle-Aquitaine,10
3272,10593,2021-06-01,Physiotherapists,True,Occitanie,3
3273,10594,2021-06-01,Physiotherapists,True,Pays de la Loire,7
3274,10595,2021-06-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,24
3275,10596,2021-06-01,Physiotherapists,True,Île-de-France,28
3276,10611,2021-06-01,Psychologists,True,Auvergne-Rhône-Alpes,22
3277,10612,2021-06-01,Psychologists,True,Bourgogne-Franche-Comté,1
3278,10613,2021-06-01,Psychologists,True,Bretagne,7
3279,10614,2021-06-01,Psychologists,True,Centre-Val de Loire,1
3280,10615,2021-06-01,Psychologists,True,Grand Est,7
3281,10616,2021-06-01,Psychologists,True,Hauts-de-France,8
3282,10617,2021-06-01,Psychologists,True,Nouvelle-Aquitaine,8
3283,10618,2021-06-01,Psychologists,True,Occitanie,24
3284,10619,2021-06-01,Psychologists,True,Pays de la Loire,9
3285,10620,2021-06-01,Psychologists,True,Provence-Alpes-Côte d'Azur,21
3286,10621,2021-06-01,Psychologists,True,Île-de-France,78
3287,10645,2021-06-01,Surgeons,True,Auvergne-Rhône-Alpes,2
3288,10646,2021-06-01,Surgeons,True,Bourgogne-Franche-Comté,2
3289,10647,2021-06-01,Surgeons,True,Bretagne,1
3290,10648,2021-06-01,Surgeons,True,Centre-Val de Loire,1
3291,10649,2021-06-01,Surgeons,True,DOM-TOM,1
3292,10650,2021-06-01,Surgeons,True,Grand Est,5
3293,10651,2021-06-01,Surgeons,True,Hauts-de-France,5
3294,10652,2021-06-01,Surgeons,True,Normandie,12
3295,10653,2021-06-01,Surgeons,True,Nouvelle-Aquitaine,2
3296,10654,2021-06-01,Surgeons,True,Occitanie,2
3297,10655,2021-06-01,Surgeons,True,Pays de la Loire,1
3298,10656,2021-06-01,Surgeons,True,Provence-Alpes-Côte d'Azur,2
3299,10657,2021-06-01,Surgeons,True,Île-de-France,17
3300,10685,2021-07-01,Dentists,True,Auvergne-Rhône-Alpes,27
3301,10686,2021-07-01,Dentists,True,Bourgogne-Franche-Comté,9
3302,10687,2021-07-01,Dentists,True,Bretagne,1
3303,10688,2021-07-01,Dentists,True,Centre-Val de Loire,1
3304,10689,2021-07-01,Dentists,True,Grand Est,15
3305,10690,2021-07-01,Dentists,True,Hauts-de-France,10
3306,10691,2021-07-01,Dentists,True,Normandie,6
3307,10692,2021-07-01,Dentists,True,Nouvelle-Aquitaine,12
3308,10693,2021-07-01,Dentists,True,Occitanie,22
3309,10694,2021-07-01,Dentists,True,Pays de la Loire,1
3310,10695,2021-07-01,Dentists,True,Provence-Alpes-Côte d'Azur,18
3311,10696,2021-07-01,Dentists,True,Île-de-France,62
3312,10711,2021-07-01,GPs,True,Auvergne-Rhône-Alpes,11
3313,10712,2021-07-01,GPs,True,Bourgogne-Franche-Comté,3
3314,10713,2021-07-01,GPs,True,Bretagne,3
3315,10714,2021-07-01,GPs,True,Grand Est,3
3316,10715,2021-07-01,GPs,True,Hauts-de-France,8
3317,10716,2021-07-01,GPs,True,Normandie,2
3318,10717,2021-07-01,GPs,True,Nouvelle-Aquitaine,10
3319,10718,2021-07-01,GPs,True,Occitanie,17
3320,10719,2021-07-01,GPs,True,Pays de la Loire,7
3321,10720,2021-07-01,GPs,True,Provence-Alpes-Côte d'Azur,6
3322,10721,2021-07-01,GPs,True,Île-de-France,21
3323,10736,2021-07-01,Gynaecologists,True,Auvergne-Rhône-Alpes,2
3324,10737,2021-07-01,Gynaecologists,True,Bourgogne-Franche-Comté,1
3325,10738,2021-07-01,Gynaecologists,True,Centre-Val de Loire,1
3326,10739,2021-07-01,Gynaecologists,True,Grand Est,1
3327,10740,2021-07-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
3328,10741,2021-07-01,Gynaecologists,True,Île-de-France,1
3329,10756,2021-07-01,Midwives,True,Auvergne-Rhône-Alpes,3
3330,10757,2021-07-01,Midwives,True,Bretagne,1
3331,10758,2021-07-01,Midwives,True,Grand Est,2
3332,10759,2021-07-01,Midwives,True,Hauts-de-France,2
3333,10760,2021-07-01,Midwives,True,Normandie,1
3334,10761,2021-07-01,Midwives,True,Pays de la Loire,1
3335,10762,2021-07-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
3336,10763,2021-07-01,Midwives,True,Île-de-France,6
3337,10778,2021-07-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,11
3338,10779,2021-07-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,2
3339,10780,2021-07-01,Non-surgical specialists,True,Bretagne,4
3340,10781,2021-07-01,Non-surgical specialists,True,Centre-Val de Loire,1
3341,10782,2021-07-01,Non-surgical specialists,True,Grand Est,5
3342,10783,2021-07-01,Non-surgical specialists,True,Hauts-de-France,1
3343,10784,2021-07-01,Non-surgical specialists,True,Occitanie,16
3344,10785,2021-07-01,Non-surgical specialists,True,Pays de la Loire,10
3345,10786,2021-07-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,7
3346,10787,2021-07-01,Non-surgical specialists,True,Île-de-France,23
3347,10802,2021-07-01,Nurses,True,Grand Est,3
3348,10803,2021-07-01,Nurses,True,Nouvelle-Aquitaine,1
3349,10804,2021-07-01,Nurses,True,Pays de la Loire,1
3350,10805,2021-07-01,Nurses,True,Île-de-France,1
3351,10820,2021-07-01,Osteopaths,True,Auvergne-Rhône-Alpes,14
3352,10821,2021-07-01,Osteopaths,True,Bourgogne-Franche-Comté,1
3353,10822,2021-07-01,Osteopaths,True,Centre-Val de Loire,2
3354,10823,2021-07-01,Osteopaths,True,Hauts-de-France,2
3355,10824,2021-07-01,Osteopaths,True,Occitanie,9
3356,10825,2021-07-01,Osteopaths,True,Pays de la Loire,2
3357,10826,2021-07-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,11
3358,10827,2021-07-01,Osteopaths,True,Île-de-France,23
3359,10842,2021-07-01,Other non-doctors,True,Auvergne-Rhône-Alpes,29
3360,10843,2021-07-01,Other non-doctors,True,Bourgogne-Franche-Comté,5
3361,10844,2021-07-01,Other non-doctors,True,Bretagne,7
3362,10845,2021-07-01,Other non-doctors,True,Centre-Val de Loire,3
3363,10846,2021-07-01,Other non-doctors,True,DOM-TOM,1
3364,10847,2021-07-01,Other non-doctors,True,Grand Est,13
3365,10848,2021-07-01,Other non-doctors,True,Hauts-de-France,16
3366,10849,2021-07-01,Other non-doctors,True,Normandie,11
3367,10850,2021-07-01,Other non-doctors,True,Nouvelle-Aquitaine,25
3368,10851,2021-07-01,Other non-doctors,True,Occitanie,24
3369,10852,2021-07-01,Other non-doctors,True,Pays de la Loire,9
3370,10853,2021-07-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,33
3371,10854,2021-07-01,Other non-doctors,True,Île-de-France,139
3372,10868,2021-07-01,Pediatricians,True,Normandie,1
3373,10869,2021-07-01,Pediatricians,True,Nouvelle-Aquitaine,1
3374,10870,2021-07-01,Pediatricians,True,Île-de-France,5
3375,10885,2021-07-01,Physiotherapists,True,Auvergne-Rhône-Alpes,14
3376,10886,2021-07-01,Physiotherapists,True,Bourgogne-Franche-Comté,2
3377,10887,2021-07-01,Physiotherapists,True,Bretagne,4
3378,10888,2021-07-01,Physiotherapists,True,Corse,1
3379,10889,2021-07-01,Physiotherapists,True,Grand Est,10
3380,10890,2021-07-01,Physiotherapists,True,Hauts-de-France,7
3381,10891,2021-07-01,Physiotherapists,True,Nouvelle-Aquitaine,19
3382,10892,2021-07-01,Physiotherapists,True,Occitanie,19
3383,10893,2021-07-01,Physiotherapists,True,Pays de la Loire,7
3384,10894,2021-07-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,17
3385,10895,2021-07-01,Physiotherapists,True,Île-de-France,45
3386,10910,2021-07-01,Psychologists,True,Auvergne-Rhône-Alpes,19
3387,10911,2021-07-01,Psychologists,True,Bourgogne-Franche-Comté,2
3388,10912,2021-07-01,Psychologists,True,Bretagne,4
3389,10913,2021-07-01,Psychologists,True,Centre-Val de Loire,4
3390,10914,2021-07-01,Psychologists,True,DOM-TOM,2
3391,10915,2021-07-01,Psychologists,True,Grand Est,4
3392,10916,2021-07-01,Psychologists,True,Hauts-de-France,2
3393,10917,2021-07-01,Psychologists,True,Normandie,3
3394,10918,2021-07-01,Psychologists,True,Nouvelle-Aquitaine,14
3395,10919,2021-07-01,Psychologists,True,Occitanie,7
3396,10920,2021-07-01,Psychologists,True,Pays de la Loire,5
3397,10921,2021-07-01,Psychologists,True,Provence-Alpes-Côte d'Azur,12
3398,10922,2021-07-01,Psychologists,True,Île-de-France,57
3399,10932,2021-07-01,Radiologists,True,Grand Est,4
3400,10933,2021-07-01,Radiologists,True,Île-de-France,2
3401,10948,2021-07-01,Surgeons,True,Auvergne-Rhône-Alpes,3
3402,10949,2021-07-01,Surgeons,True,Centre-Val de Loire,5
3403,10950,2021-07-01,Surgeons,True,Grand Est,7
3404,10951,2021-07-01,Surgeons,True,Hauts-de-France,3
3405,10952,2021-07-01,Surgeons,True,Normandie,1
3406,10953,2021-07-01,Surgeons,True,Pays de la Loire,1
3407,10954,2021-07-01,Surgeons,True,Provence-Alpes-Côte d'Azur,5
3408,10955,2021-07-01,Surgeons,True,Île-de-France,6
3409,10983,2021-08-01,Dentists,True,Auvergne-Rhône-Alpes,11
3410,10984,2021-08-01,Dentists,True,Corse,1
3411,10985,2021-08-01,Dentists,True,DOM-TOM,1
3412,10986,2021-08-01,Dentists,True,Grand Est,6
3413,10987,2021-08-01,Dentists,True,Hauts-de-France,4
3414,10988,2021-08-01,Dentists,True,Normandie,1
3415,10989,2021-08-01,Dentists,True,Nouvelle-Aquitaine,6
3416,10990,2021-08-01,Dentists,True,Occitanie,18
3417,10991,2021-08-01,Dentists,True,Pays de la Loire,2
3418,10992,2021-08-01,Dentists,True,Provence-Alpes-Côte d'Azur,6
3419,10993,2021-08-01,Dentists,True,Île-de-France,45
3420,11008,2021-08-01,GPs,True,Auvergne-Rhône-Alpes,15
3421,11009,2021-08-01,GPs,True,Bourgogne-Franche-Comté,2
3422,11010,2021-08-01,GPs,True,Bretagne,4
3423,11011,2021-08-01,GPs,True,Centre-Val de Loire,1
3424,11012,2021-08-01,GPs,True,Corse,1
3425,11013,2021-08-01,GPs,True,Grand Est,6
3426,11014,2021-08-01,GPs,True,Hauts-de-France,4
3427,11015,2021-08-01,GPs,True,Normandie,4
3428,11016,2021-08-01,GPs,True,Nouvelle-Aquitaine,4
3429,11017,2021-08-01,GPs,True,Occitanie,9
3430,11018,2021-08-01,GPs,True,Pays de la Loire,7
3431,11019,2021-08-01,GPs,True,Provence-Alpes-Côte d'Azur,12
3432,11020,2021-08-01,GPs,True,Île-de-France,14
3433,11035,2021-08-01,Gynaecologists,True,Centre-Val de Loire,1
3434,11036,2021-08-01,Gynaecologists,True,Île-de-France,1
3435,11051,2021-08-01,Midwives,True,Auvergne-Rhône-Alpes,7
3436,11052,2021-08-01,Midwives,True,Bretagne,2
3437,11053,2021-08-01,Midwives,True,Hauts-de-France,3
3438,11054,2021-08-01,Midwives,True,Normandie,1
3439,11055,2021-08-01,Midwives,True,Occitanie,1
3440,11056,2021-08-01,Midwives,True,Pays de la Loire,1
3441,11057,2021-08-01,Midwives,True,Provence-Alpes-Côte d'Azur,3
3442,11058,2021-08-01,Midwives,True,Île-de-France,6
3443,11073,2021-08-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,5
3444,11074,2021-08-01,Non-surgical specialists,True,Centre-Val de Loire,1
3445,11075,2021-08-01,Non-surgical specialists,True,Hauts-de-France,1
3446,11076,2021-08-01,Non-surgical specialists,True,Normandie,3
3447,11077,2021-08-01,Non-surgical specialists,True,Occitanie,4
3448,11078,2021-08-01,Non-surgical specialists,True,Pays de la Loire,1
3449,11079,2021-08-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,10
3450,11080,2021-08-01,Non-surgical specialists,True,Île-de-France,14
3451,11095,2021-08-01,Nurses,True,Auvergne-Rhône-Alpes,1
3452,11110,2021-08-01,Osteopaths,True,Auvergne-Rhône-Alpes,7
3453,11111,2021-08-01,Osteopaths,True,Bretagne,2
3454,11112,2021-08-01,Osteopaths,True,Centre-Val de Loire,1
3455,11113,2021-08-01,Osteopaths,True,Grand Est,6
3456,11114,2021-08-01,Osteopaths,True,Hauts-de-France,4
3457,11115,2021-08-01,Osteopaths,True,Nouvelle-Aquitaine,8
3458,11116,2021-08-01,Osteopaths,True,Occitanie,8
3459,11117,2021-08-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,4
3460,11118,2021-08-01,Osteopaths,True,Île-de-France,18
3461,11133,2021-08-01,Other non-doctors,True,Auvergne-Rhône-Alpes,14
3462,11134,2021-08-01,Other non-doctors,True,Bourgogne-Franche-Comté,4
3463,11135,2021-08-01,Other non-doctors,True,Bretagne,2
3464,11136,2021-08-01,Other non-doctors,True,Centre-Val de Loire,5
3465,11137,2021-08-01,Other non-doctors,True,Grand Est,6
3466,11138,2021-08-01,Other non-doctors,True,Hauts-de-France,9
3467,11139,2021-08-01,Other non-doctors,True,Normandie,8
3468,11140,2021-08-01,Other non-doctors,True,Nouvelle-Aquitaine,17
3469,11141,2021-08-01,Other non-doctors,True,Occitanie,17
3470,11142,2021-08-01,Other non-doctors,True,Pays de la Loire,3
3471,11143,2021-08-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,9
3472,11144,2021-08-01,Other non-doctors,True,Île-de-France,54
3473,11158,2021-08-01,Pediatricians,True,Centre-Val de Loire,1
3474,11159,2021-08-01,Pediatricians,True,Nouvelle-Aquitaine,6
3475,11160,2021-08-01,Pediatricians,True,Pays de la Loire,1
3476,11175,2021-08-01,Physiotherapists,True,Auvergne-Rhône-Alpes,10
3477,11176,2021-08-01,Physiotherapists,True,Bretagne,3
3478,11177,2021-08-01,Physiotherapists,True,Centre-Val de Loire,1
3479,11178,2021-08-01,Physiotherapists,True,Grand Est,4
3480,11179,2021-08-01,Physiotherapists,True,Hauts-de-France,20
3481,11180,2021-08-01,Physiotherapists,True,Normandie,2
3482,11181,2021-08-01,Physiotherapists,True,Nouvelle-Aquitaine,13
3483,11182,2021-08-01,Physiotherapists,True,Occitanie,7
3484,11183,2021-08-01,Physiotherapists,True,Pays de la Loire,1
3485,11184,2021-08-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,13
3486,11185,2021-08-01,Physiotherapists,True,Île-de-France,24
3487,11200,2021-08-01,Psychologists,True,Auvergne-Rhône-Alpes,11
3488,11201,2021-08-01,Psychologists,True,Bourgogne-Franche-Comté,2
3489,11202,2021-08-01,Psychologists,True,Bretagne,18
3490,11203,2021-08-01,Psychologists,True,Centre-Val de Loire,5
3491,11204,2021-08-01,Psychologists,True,Grand Est,6
3492,11205,2021-08-01,Psychologists,True,Hauts-de-France,8
3493,11206,2021-08-01,Psychologists,True,Normandie,2
3494,11207,2021-08-01,Psychologists,True,Nouvelle-Aquitaine,8
3495,11208,2021-08-01,Psychologists,True,Occitanie,12
3496,11209,2021-08-01,Psychologists,True,Pays de la Loire,4
3497,11210,2021-08-01,Psychologists,True,Provence-Alpes-Côte d'Azur,8
3498,11211,2021-08-01,Psychologists,True,Île-de-France,36
3499,11235,2021-08-01,Surgeons,True,Auvergne-Rhône-Alpes,2
3500,11236,2021-08-01,Surgeons,True,Bretagne,1
3501,11237,2021-08-01,Surgeons,True,Grand Est,2
3502,11238,2021-08-01,Surgeons,True,Occitanie,1
3503,11239,2021-08-01,Surgeons,True,Pays de la Loire,1
3504,11240,2021-08-01,Surgeons,True,Île-de-France,4
3505,11254,2021-09-01,Anesthetists,True,Hauts-de-France,2
3506,11269,2021-09-01,Dentists,True,Auvergne-Rhône-Alpes,12
3507,11270,2021-09-01,Dentists,True,Bourgogne-Franche-Comté,2
3508,11271,2021-09-01,Dentists,True,Bretagne,1
3509,11272,2021-09-01,Dentists,True,Grand Est,15
3510,11273,2021-09-01,Dentists,True,Hauts-de-France,4
3511,11274,2021-09-01,Dentists,True,Normandie,1
3512,11275,2021-09-01,Dentists,True,Nouvelle-Aquitaine,24
3513,11276,2021-09-01,Dentists,True,Occitanie,19
3514,11277,2021-09-01,Dentists,True,Pays de la Loire,3
3515,11278,2021-09-01,Dentists,True,Provence-Alpes-Côte d'Azur,20
3516,11279,2021-09-01,Dentists,True,Île-de-France,48
3517,11294,2021-09-01,GPs,True,Auvergne-Rhône-Alpes,34
3518,11295,2021-09-01,GPs,True,Bourgogne-Franche-Comté,6
3519,11296,2021-09-01,GPs,True,Bretagne,10
3520,11297,2021-09-01,GPs,True,Centre-Val de Loire,2
3521,11298,2021-09-01,GPs,True,DOM-TOM,1
3522,11299,2021-09-01,GPs,True,Grand Est,10
3523,11300,2021-09-01,GPs,True,Hauts-de-France,10
3524,11301,2021-09-01,GPs,True,Normandie,9
3525,11302,2021-09-01,GPs,True,Nouvelle-Aquitaine,13
3526,11303,2021-09-01,GPs,True,Occitanie,17
3527,11304,2021-09-01,GPs,True,Pays de la Loire,12
3528,11305,2021-09-01,GPs,True,Provence-Alpes-Côte d'Azur,13
3529,11306,2021-09-01,GPs,True,Île-de-France,20
3530,11321,2021-09-01,Gynaecologists,True,Auvergne-Rhône-Alpes,1
3531,11322,2021-09-01,Gynaecologists,True,Bourgogne-Franche-Comté,1
3532,11323,2021-09-01,Gynaecologists,True,Bretagne,1
3533,11324,2021-09-01,Gynaecologists,True,Centre-Val de Loire,1
3534,11325,2021-09-01,Gynaecologists,True,Occitanie,8
3535,11326,2021-09-01,Gynaecologists,True,Pays de la Loire,3
3536,11327,2021-09-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,2
3537,11328,2021-09-01,Gynaecologists,True,Île-de-France,5
3538,11343,2021-09-01,Midwives,True,Auvergne-Rhône-Alpes,6
3539,11344,2021-09-01,Midwives,True,Bourgogne-Franche-Comté,2
3540,11345,2021-09-01,Midwives,True,Bretagne,2
3541,11346,2021-09-01,Midwives,True,Grand Est,2
3542,11347,2021-09-01,Midwives,True,Hauts-de-France,3
3543,11348,2021-09-01,Midwives,True,Nouvelle-Aquitaine,10
3544,11349,2021-09-01,Midwives,True,Occitanie,7
3545,11350,2021-09-01,Midwives,True,Pays de la Loire,1
